ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
71732577;37.8;50.6;0;0;0;27.4;32.28;12.47;0;0;21861;0.386;0.045;0;1.7514;0;53525;53525;0;0;36;0;0;71732525;0.0448;0;1.7435;0;0.501;228.837;12.47;32.31;13.535;331.397;331.397;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71732640;37.9;50.7;0;0;0;27.4;32.29;12.47;0;0;21963;0.385;0.0452;0;1.7607;0;53668;53668;0;0;36;0;0;71732608;0.045;0;1.7514;0;0.509;232.146;12.46;32.25;13.614;332.31;332.31;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71732703;37.9;50.8;0;0;0;27.4;32.28;12.46;0;0;21921;0.385;0.0455;0;1.7686;0;53810;53810;0;0;36;0;0;71732671;0.0454;0;1.7647;0;0.543;247.878;12.48;32.34;13.643;333.632;333.632;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71732796;37.7;51;0;0;0;27.4;32.28;12.46;0;0;21892;0.385;0.0458;0;1.7806;0;54028;54028;0;0;36;0;0;71732743;0.0456;0;1.7726;0;0.487;222.288;12.46;32.29;13.585;334.52;334.52;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71732890;38.1;51.2;0;0;0;27.4;32.29;12.46;0;0;21906;0.386;0.0461;0;1.7924;0;54243;54243;0;0;36;0;0;71732826;0.0458;0;1.7806;0;0.499;227.739;12.47;32.32;13.63;335.432;335.432;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71732984;38.1;51.4;0;0;0;27.4;32.28;12.44;0;0;21898;0.384;0.0464;0;1.8057;0;54458;54458;0;0;36;0;0;71732923;0.0461;0;1.7937;0;0.489;223.373;12.48;32.33;13.6;336.767;336.767;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71733077;38;51.6;0;0;0;27.5;32.28;12.44;0;0;21961;0.385;0.0467;0;1.8176;0;54673;54673;0;0;36;0;0;71733025;0.0464;0;1.8057;0;0.473;215.834;12.4;32.22;13.525;338.108;338.108;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71733140;38.3;51.7;0;0;0;27.5;32.28;12.46;0;0;21902;0.386;0.047;0;1.8255;0;54817;54817;0;0;36;0;0;71733108;0.0467;0;1.8176;0;0.47;214.768;12.46;32.3;13.568;339.443;339.443;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71733202;38.3;51.8;0;0;0;27.5;32.28;12.47;0;0;21934;0.386;0.0472;0;1.8348;0;54959;54959;0;0;36;0;0;71733171;0.0471;0;1.8295;0;0.526;239.954;12.49;32.31;13.681;340.759;340.759;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71733296;38;52;0;0;0;27.5;32.29;12.47;0;0;21854;0.386;0.0475;0;1.8466;0;55176;55176;0;0;36;0;0;71733243;0.0473;0;1.8388;0;0.538;245.602;12.49;32.32;13.629;341.653;341.653;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71733359;38;52.2;0;0;0;27.5;32.29;12.47;0;0;21875;0.386;0.0477;0;1.8546;0;55320;55320;0;0;36;0;0;71733326;0.0475;0;1.8466;0;0.579;264.045;12.47;32.28;13.575;342.566;342.566;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71733421;38.2;52.2;0;0;0;27.5;32.28;12.46;0;0;21875;0.386;0.0479;0;1.8626;0;55462;55462;0;0;36;0;0;71733390;0.0478;0;1.8586;0;0.496;226.644;12.44;32.23;13.632;343.882;343.882;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71733484;38;52.4;0;0;0;27.5;32.28;12.45;0;0;21834;0.385;0.0482;0;1.8718;0;55605;55605;0;0;36;0;0;71733452;0.048;0;1.8665;0;0.47;214.768;12.45;32.28;13.582;344.776;344.776;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71733607;38;52.5;0;0;0;27.5;32.29;12.45;0;0;21969;0.385;0.0485;0;1.8838;0;55822;55822;0;0;36;0;0;71733523;0.0483;0;1.8758;0;0.509;232.146;12.47;32.33;13.654;345.664;345.664;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71733702;37.8;52.8;0;0;0;27.5;32.28;12.46;0;0;21883;0.386;0.0489;0;1.8996;0;56110;56110;0;0;36;0;0;71733644;0.0485;0;1.8838;0;0.518;236.593;12.42;32.22;13.572;346.576;346.576;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71733796;38;53;0;0;0;27.5;32.28;12.48;0;0;21931;0.386;0.0492;0;1.9129;0;56325;56325;0;0;36;0;0;71733743;0.0489;0;1.901;0;0.513;234.364;12.48;32.31;13.625;348.358;348.358;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71733859;37.8;53;0;0;0;27.5;32.29;12.48;0;0;21921;0.386;0.0495;0;1.9208;0;56472;56472;0;0;36;0;0;71733826;0.0492;0;1.9129;0;0.541;246.739;12.51;32.35;13.651;349.699;349.699;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71733921;38.2;53.2;0;0;0;27.6;32.28;12.47;0;0;21923;0.386;0.0497;0;1.9287;0;56611;56611;0;0;36;0;0;71733890;0.0496;0;1.9248;0;0.506;231.041;12.48;32.33;13.608;351.015;351.015;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71733984;37.9;53.3;0;0;0;27.6;32.28;12.44;0;0;21870;0.385;0.0499;0;1.9367;0;56755;56755;0;0;36;0;0;71733952;0.0498;0;1.9327;0;0.548;250.162;12.46;32.33;13.665;351.909;351.909;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71734077;38.6;53.5;0;0;0;27.6;32.28;12.44;0;0;21874;0.385;0.0502;0;1.9499;0;56972;56972;0;0;36;0;0;71734022;0.05;0;1.942;0;0.492;224.461;12.44;32.29;13.569;352.797;352.797;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71734140;38.6;53.6;0;0;0;27.6;32.28;12.45;0;0;21936;0.385;0.0504;0;1.9579;0;57116;57116;0;0;36;0;0;71734107;0.0502;0;1.9499;0;0.509;232.146;12.46;32.31;13.614;353.71;353.71;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71734209;38.1;53.7;0;0;0;27.6;32.28;12.44;0;0;22019;0.385;0.0506;0;1.9658;0;57257;57257;0;0;36;0;0;71734171;0.0505;0;1.9618;0;0.489;223.373;12.45;32.32;13.592;355.026;355.026;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71734296;38.1;53.8;0;0;0;27.6;32.28;12.46;0;0;21923;0.386;0.051;0;1.979;0;57474;57474;0;0;36;0;0;71734242;0.0507;0;1.9697;0;0.454;207.381;12.45;32.32;13.613;355.92;355.92;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71734359;38.2;54;0;0;0;27.6;32.28;12.47;0;0;21926;0.386;0.0512;0;1.987;0;57618;57618;0;0;36;0;0;71734326;0.051;0;1.979;0;0.48;219.049;12.48;32.29;13.648;356.833;356.833;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71734421;38.2;54;0;0;0;27.6;32.28;12.46;0;0;21952;0.386;0.0514;0;1.9949;0;57760;57760;0;0;36;0;0;71734390;0.0513;0;1.991;0;0.526;239.954;12.43;32.19;13.578;358.149;358.149;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71734484;37.9;54.2;0;0;0;27.6;32.28;12.46;0;0;22001;0.385;0.0516;0;2.0029;0;57903;57903;0;0;36;0;0;71734452;0.0515;0;1.9989;0;0.485;221.206;12.45;32.27;13.62;359.043;359.043;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71734577;38.1;54.4;0;0;0;27.6;32.28;12.45;0;0;21904;0.385;0.052;0;2.0161;0;58121;58121;0;0;36;0;0;71734515;0.0517;0;2.0069;0;0.48;219.049;12.46;32.3;13.583;359.931;359.931;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71734647;38.4;54.5;0;0;0;27.6;32.28;12.44;0;0;22024;0.385;0.0522;0;2.0241;0;58265;58265;0;0;36;0;0;71734607;0.052;0;2.0161;0;0.482;220.126;12.45;32.31;13.635;360.85;360.85;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71734734;37.9;54.6;0;0;0;27.6;32.28;12.45;0;0;21967;0.385;0.0525;0;2.036;0;58480;58480;0;0;36;0;0;71734684;0.0523;0;2.028;0;0.531;242.206;12.46;32.32;13.57;362.166;362.166;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71734827;38.3;54.8;0;0;0;27.6;32.28;12.42;0;0;21951;0.384;0.0528;0;2.0492;0;58696;58696;0;0;36;0;0;71734765;0.0525;0;2.036;0;0.523;238.831;12.43;32.23;13.637;363.078;363.078;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71734921;38;55;0;0;0;27.7;32.28;12.47;0;0;21886;0.386;0.0531;0;2.0611;0;58910;58910;0;0;36;0;0;71734887;0.0528;0;2.0492;0;0.499;227.739;12.43;32.31;13.559;364.413;364.413;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71734984;38.6;55.1;0;0;0;27.7;32.28;12.47;0;0;21871;0.386;0.0533;0;2.0691;0;59054;59054;0;0;36;0;0;71734959;0.0532;0;2.0651;0;0.579;264.045;12.43;32.2;13.603;366.183;366.183;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71735046;37.9;55.2;0;0;0;27.7;32.28;12.46;0;0;21847;0.386;0.0535;0;2.0771;0;59201;59201;0;0;36;0;0;71735015;0.0534;0;2.0731;0;0.466;212.644;12.45;32.25;13.601;367.077;367.077;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71735140;38.1;55.3;0;0;0;27.7;32.28;12.46;0;0;21973;0.385;0.0539;0;2.0903;0;59415;59415;0;0;36;0;0;71735085;0.0537;0;2.081;0;0.489;223.373;12.49;32.35;13.595;367.964;367.964;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71735203;38.4;55.4;0;0;0;27.7;32.28;12.43;0;0;21826;0.385;0.0541;0;2.0982;0;59559;59559;0;0;36;0;0;71735170;0.0539;0;2.0903;0;0.466;212.644;12.45;32.32;13.641;368.877;368.877;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71735296;38.2;55.5;0;0;0;27.7;32.28;12.44;0;0;21990;0.385;0.0544;0;2.1101;0;59774;59774;0;0;36;0;0;71735245;0.0542;0;2.1022;0;0.485;221.206;12.44;32.3;13.608;370.193;370.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71735359;37.8;55.7;0;0;0;27.7;32.28;12.45;0;0;21922;0.384;0.0547;0;2.1194;0;59920;59920;0;0;36;0;0;71735326;0.0544;0;2.1101;0;0.496;226.644;12.47;32.33;13.584;371.106;371.106;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71735421;37.9;55.8;0;0;0;27.7;32.28;12.42;0;0;21864;0.384;0.0549;0;2.1274;0;60059;60059;0;0;36;0;0;71735390;0.0548;0;2.1234;0;0.523;238.831;12.39;32.19;13.569;372.428;372.428;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71735484;38;55.9;0;0;0;27.7;32.28;12.44;0;0;21998;0.385;0.0551;0;2.1353;0;60203;60203;0;0;36;0;0;71735452;0.055;0;2.1313;0;0.496;226.644;12.46;32.31;13.68;373.316;373.316;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71735577;38.2;56;0;0;0;27.7;32.28;12.45;0;0;21973;0.386;0.0554;0;2.1472;0;60421;60421;0;0;36;0;0;71735523;0.0552;0;2.1393;0;0.501;228.837;12.46;32.32;13.621;374.21;374.21;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71735640;38.3;56.1;0;0;0;27.7;32.28;12.46;0;0;21882;0.386;0.0556;0;2.1565;0;60565;60565;0;0;36;0;0;71735607;0.0554;0;2.1472;0;0.482;220.126;12.47;32.3;13.575;375.123;375.123;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71735703;37.9;56.2;0;0;0;27.7;32.28;12.46;0;0;21923;0.385;0.0558;0;2.1644;0;60707;60707;0;0;36;0;0;71735671;0.0557;0;2.1605;0;0.501;228.837;12.47;32.31;13.621;376.445;376.445;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71735796;38.2;56.3;0;0;0;27.8;32.28;12.46;0;0;22058;0.385;0.0562;0;2.1764;0;60925;60925;0;0;36;0;0;71735743;0.0559;0;2.1684;0;0.511;233.254;12.47;32.33;13.586;377.339;377.339;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71735859;38.2;56.5;0;0;0;27.8;32.28;12.45;0;0;21962;0.385;0.0564;0;2.1843;0;61069;61069;0;0;36;0;0;71735826;0.0562;0;2.1764;0;0.485;221.206;12.47;32.33;13.622;378.258;378.258;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71735921;38.2;56.5;0;0;0;27.8;32.28;12.44;0;0;21974;0.385;0.0566;0;2.1923;0;61211;61211;0;0;36;0;0;71735897;0.0565;0;2.1883;0;0.538;245.602;12.46;32.33;13.597;379.574;379.574;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71735984;37.8;56.6;0;0;0;27.8;32.28;12.44;0;0;21968;0.385;0.0568;0;2.2015;0;61355;61355;0;0;36;0;0;71735952;0.0567;0;2.1975;0;0.546;249.019;12.46;32.31;13.662;380.468;380.468;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71736077;38.1;56.8;0;0;0;27.8;32.28;12.44;0;0;21930;0.384;0.0571;0;2.2135;0;61572;61572;0;0;36;0;0;71736023;0.0569;0;2.2055;0;0.563;257.067;12.46;32.31;13.646;381.362;381.362;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71736170;38.1;56.8;0;0;0;27.8;32.28;12.42;0;0;21966;0.384;0.0573;0;2.2214;0;61716;61716;0;0;36;0;0;71736107;0.0571;0;2.2135;0;0.482;220.126;12.4;32.23;13.547;382.275;382.275;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71736265;38;57;0;0;0;27.8;32.28;12.46;0;0;21930;0.385;0.0578;0;2.2386;0;62003;62003;0;0;36;0;0;71736203;0.0574;0;2.2254;0;0.496;226.644;12.44;32.23;13.546;383.591;383.591;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71736359;38.4;57.2;0;0;0;27.8;32.28;12.44;0;0;21845;0.386;0.0581;0;2.2505;0;62219;62219;0;0;36;0;0;71736305;0.0578;0;2.2386;0;0.528;241.079;12.45;32.32;13.615;384.95;384.95;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71736421;38.3;57.2;0;0;0;27.8;32.28;12.47;0;0;22044;0.386;0.0583;0;2.2585;0;62363;62363;0;0;36;0;0;71736389;0.0581;0;2.2505;0;0.501;228.837;12.46;32.25;13.562;386.285;386.285;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71736484;37.8;57.3;0;0;0;27.8;32.28;12.46;0;0;21916;0.385;0.0585;0;2.2678;0;62505;62505;0;0;36;0;0;71736452;0.0584;0;2.2625;0;0.538;245.602;12.46;32.32;13.638;387.608;387.608;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71736577;38;57.5;0;0;0;27.8;32.28;12.45;0;0;21902;0.385;0.0589;0;2.2797;0;62722;62722;0;0;36;0;0;71736522;0.0587;0;2.2717;0;0.494;225.551;12.47;32.33;13.615;388.495;388.495;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71736640;38.2;57.6;0;0;0;27.8;32.28;12.45;0;0;21932;0.385;0.0591;0;2.2876;0;62866;62866;0;0;36;0;0;71736608;0.0589;0;2.2797;0;0.47;214.768;12.42;32.22;13.53;389.414;389.414;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71736703;37.9;57.6;0;0;0;27.9;32.28;12.43;0;0;21952;0.385;0.0593;0;2.2956;0;63009;63009;0;0;36;0;0;71736671;0.0592;0;2.2916;0;0.511;233.254;12.42;32.25;13.609;390.73;390.73;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71736796;38;57.7;0;0;0;27.9;32.28;12.45;0;0;21951;0.386;0.0596;0;2.3088;0;63225;63225;0;0;36;0;0;71736741;0.0594;0;2.2995;0;0.466;212.644;12.4;32.21;13.603;391.624;391.624;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71736859;37.9;57.8;0;0;0;27.9;32.28;12.47;0;0;21973;0.385;0.0598;0;2.3168;0;63369;63369;0;0;36;0;0;71736826;0.0596;0;2.3088;0;0.543;247.878;12.48;32.31;13.661;392.537;392.537;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71736928;37.9;57.9;0;0;0;27.9;32.28;12.46;0;0;22066;0.385;0.06;0;2.3247;0;63512;63512;0;0;36;0;0;71736890;0.0599;0;2.3208;0;0.477;217.975;12.45;32.26;13.635;393.86;393.86;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71737015;38.6;58;0;0;0;27.9;32.28;12.47;0;0;22071;0.386;0.0604;0;2.338;0;63730;63730;0;0;36;0;0;71736963;0.0601;0;2.3287;0;0.586;267.561;12.44;32.21;13.688;394.754;394.754;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71737078;38;58.1;0;0;0;27.9;32.28;12.47;0;0;21885;0.386;0.0606;0;2.3459;0;63875;63875;0;0;36;0;0;71737045;0.0604;0;2.338;0;0.496;226.644;12.49;32.32;13.731;395.666;395.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71737140;37.9;58.2;0;0;0;27.9;32.28;12.47;0;0;21876;0.386;0.0608;0;2.3538;0;64015;64016;0;0;36;0;0;71737109;0.0607;0;2.3499;0;0.482;220.126;12.47;32.28;13.569;396.989;396.989;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71737203;37.9;58.3;0;0;0;27.9;32.28;12.45;0;0;21977;0.385;0.061;0;2.3618;0;64159;64159;0;0;36;0;0;71737171;0.0609;0;2.3578;0;0.482;220.126;12.44;32.27;13.603;397.883;397.883;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71737296;38.1;58.4;0;0;0;27.9;32.28;12.45;0;0;22025;0.385;0.0614;0;2.375;0;64377;64377;0;0;36;0;0;71737242;0.0611;0;2.3657;0;0.475;216.903;12.45;32.28;13.695;398.77;398.77;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71737359;37.9;58.5;0;0;0;27.9;32.28;12.46;0;0;21945;0.385;0.0616;0;2.383;0;64522;64522;0;0;36;0;0;71737333;0.0614;0;2.375;0;0.543;247.878;12.47;32.33;13.703;399.689;399.689;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71737451;38.6;58.5;0;0;0;27.9;32.28;12.45;0;0;22037;0.385;0.0618;0;2.3909;0;64664;64664;0;0;36;0;0;71737390;0.0617;0;2.387;0;0.586;267.561;12.41;32.17;13.696;401.012;401.012;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71737546;38.5;58.7;0;0;0;28;32.28;12.43;0;0;21862;0.384;0.0622;0;2.4082;0;64955;64955;0;0;36;0;0;71737484;0.0619;0;2.3949;0;0.492;224.461;12.45;32.28;13.696;401.906;401.906;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71737640;38.1;58.8;0;0;0;28;32.28;12.45;0;0;21890;0.385;0.0625;0;2.4201;0;65169;65169;0;0;36;0;0;71737584;0.0622;0;2.4082;0;0.506;231.041;12.41;32.25;13.572;403.271;403.271;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71737703;38.1;58.9;0;0;0;28;32.28;12.45;0;0;21936;0.385;0.0628;0;2.428;0;65313;65313;0;0;36;0;0;71737670;0.0625;0;2.4201;0;0.473;215.834;12.46;32.3;13.628;404.606;404.606;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71737796;38.2;59;0;0;0;28;32.28;12.45;0;0;22000;0.385;0.0631;0;2.4399;0;65529;65529;0;0;36;0;0;71737742;0.0629;0;2.432;0;0.506;231.041;12.47;32.35;13.655;405.922;405.922;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71737859;38.1;59.1;0;0;0;28;32.28;12.45;0;0;22045;0.385;0.0633;0;2.4492;0;65674;65674;0;0;36;0;0;71737833;0.0631;0;2.4399;0;0.496;226.644;12.46;32.28;13.689;406.835;406.835;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71737921;38.2;59.1;0;0;0;28;32.28;12.44;0;0;22043;0.385;0.0635;0;2.4572;0;65815;65815;0;0;36;0;0;71737890;0.0634;0;2.4532;0;0.494;225.551;12.46;32.34;13.642;408.157;408.157;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71737984;38.3;59.2;0;0;0;28;32.28;12.45;0;0;21927;0.386;0.0637;0;2.4651;0;65959;65959;0;0;36;0;0;71737952;0.0636;0;2.4612;0;0.523;238.831;12.45;32.32;13.64;409.051;409.051;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71738046;38;59.3;0;0;0;28;32.28;12.47;0;0;21958;0.386;0.064;0;2.4744;0;66110;66110;0;0;36;0;0;71738015;0.0638;0;2.4691;0;0.523;238.831;12.5;32.35;13.613;409.945;409.945;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
